word,x_values,y_values
12.954683,12.954683,-0.9751126
15.653152,15.653152,-1.6468648
11.624669,11.624669,-5.189999
4.276652,4.276652,15.738565
18.46599,18.46599,-10.048706
15.098405,15.098405,9.618189
19.036852,19.036852,2.0725899
5.5264325,5.5264325,-11.443178
15.983782,15.983782,12.3041935
3.2755408,3.2755408,26.54934
21.873375,21.873375,-10.0745
15.711076,15.711076,-8.12972
16.187454,16.187454,-12.175954
16.942112,16.942112,-4.3648186
15.732263,15.732263,-3.4978628
16.007517,16.007517,-9.502755
18.111273,18.111273,-7.1724954
3.509004,3.509004,2.1941571
14.736773,14.736773,-5.173178
10.8998995,10.8998995,2.6545358
14.771465,14.771465,-7.233925
5.6865635,5.6865635,10.946902
15.032769,15.032769,2.0365274
12.96509,12.96509,-6.9901156
12.946495,12.946495,-0.91163
5.4685783,5.4685783,0.30938372
10.491641,10.491641,-1.5700557
18.643774,18.643774,3.399708
15.908143,15.908143,-7.547534
13.964897,13.964897,3.6516173
14.2072735,14.2072735,-1.7162044
16.387297,16.387297,-6.104365
13.518405,13.518405,-7.10834
19.495356,19.495356,-6.3666253
14.312223,14.312223,-6.399026
12.973642,12.973642,-6.195554
14.625001,14.625001,4.086524
14.072556,14.072556,8.625102
3.2136655,3.2136655,26.843258
16.746185,16.746185,-0.6410228
12.729831,12.729831,-5.807226
11.952395,11.952395,6.7959137
8.325755,8.325755,41.072704
15.593483,15.593483,-4.9928904
13.132232,13.132232,-4.0795856
14.1177225,14.1177225,-7.6354957
13.20771,13.20771,-7.90257
7.0708632,7.0708632,23.657455
15.175586,15.175586,0.76138026
12.986407,12.986407,0.2870286
11.703317,11.703317,2.3606067
17.076958,17.076958,-4.8925967
17.85421,17.85421,-10.8645525
13.81149,13.81149,2.882006
12.232773,12.232773,-5.2660904
15.772088,15.772088,-6.961857
11.7442665,11.7442665,3.745065
18.210667,18.210667,-3.9791522
14.622138,14.622138,-4.3940578
13.608459,13.608459,2.2461011
14.680966,14.680966,-4.4741187
2.9532547,2.9532547,-1.4227563
15.709823,15.709823,-6.624685
13.875238,13.875238,-0.8143329
15.712681,15.712681,-4.5966773
16.025072,16.025072,-7.140206
2.4424958,2.4424958,32.52005
11.763979,11.763979,-5.4681077
11.663571,11.663571,-3.0983438
11.780396,11.780396,-2.4521484
12.882171,12.882171,-4.057953
12.556216,12.556216,-3.5453987
16.899359,16.899359,-9.8179655
14.041263,14.041263,4.079902
13.10901,13.10901,-4.190373
14.7499,14.7499,-2.4172482
13.251798,13.251798,4.2122774
16.261398,16.261398,-7.0443645
12.160678,12.160678,10.062096
14.321678,14.321678,-5.965057
18.728813,18.728813,-5.7875032
12.940266,12.940266,17.018831
17.901276,17.901276,-13.802988
16.117289,16.117289,6.3859797
