word,x_values,y_values
-2.9773486,-2.9773486,8.381932
3.0782497,3.0782497,2.105066
-3.941401,-3.941401,7.8854465
0.64786,0.64786,7.2304263
0.7091843,0.7091843,2.2876544
1.0860966,1.0860966,0.52828085
0.847062,0.847062,2.8666441
1.6101526,1.6101526,4.0438476
1.602905,1.602905,3.0802388
2.293458,2.293458,-0.46269795
-0.4940515,-0.4940515,1.4699025
1.9798856,1.9798856,0.022681043
1.0996498,1.0996498,4.155603
-0.26283816,-0.26283816,3.3388224
2.3111873,2.3111873,2.7101955
0.68883204,0.68883204,2.5947447
3.3562284,3.3562284,3.9456434
1.2263443,1.2263443,1.2150162
2.4453447,2.4453447,4.2805624
1.0561029,1.0561029,2.582469
0.81822777,0.81822777,1.008498
2.6318884,2.6318884,0.6015818
0.9999783,0.9999783,4.82446
-1.0170656,-1.0170656,-0.46081933
3.2187986,3.2187986,7.1874137
0.79114664,0.79114664,4.280346
1.9930545,1.9930545,2.9178834
1.6605811,1.6605811,2.9651425
0.6338166,0.6338166,2.0502667
-0.7687163,-0.7687163,4.9805875
2.3785534,2.3785534,0.78507537
1.1061563,1.1061563,3.611328
1.3168383,1.3168383,-0.32470596
1.3066952,1.3066952,2.3820477
-1.1440148,-1.1440148,1.203798
-1.6127026,-1.6127026,5.7150683
3.0971317,3.0971317,2.10718
1.0784303,1.0784303,3.441365
1.0415767,1.0415767,1.8500967
0.9332766,0.9332766,3.061181
2.3253345,2.3253345,4.2641935
2.0782712,2.0782712,1.8750231
2.2527754,2.2527754,4.37755
2.1619742,2.1619742,4.8880963
-0.12291244,-0.12291244,-0.31464338
2.5946941,2.5946941,4.573669
0.09966184,0.09966184,2.607942
1.3876593,1.3876593,0.79911125
2.122962,2.122962,4.8222313
1.8688803,1.8688803,1.6460909
2.3867474,2.3867474,2.7178078
2.9422042,2.9422042,3.1463168
-0.33006456,-0.33006456,1.5694233
0.34582078,0.34582078,4.855462
0.6719791,0.6719791,1.7773525
2.7315035,2.7315035,0.8449165
-0.671594,-0.671594,2.9035385
0.9339246,0.9339246,1.744486
0.74124986,0.74124986,0.4189743
1.9493101,1.9493101,3.0693724
2.69603,2.69603,2.0529706
1.8310416,1.8310416,1.9851345
1.8504295,1.8504295,1.7143615
-0.06066026,-0.06066026,3.7331662
1.0421596,1.0421596,2.3598871
-0.0778571,-0.0778571,3.035285
0.96236855,0.96236855,4.4774218
-0.46754885,-0.46754885,8.026526
2.3711312,2.3711312,3.2272396
0.57894236,0.57894236,4.597228
0.40547377,0.40547377,2.6291068
1.2874272,1.2874272,1.3999643
1.3295368,1.3295368,3.6342804
-0.40483716,-0.40483716,2.1879048
0.5921594,0.5921594,2.8977633
1.8953516,1.8953516,2.2745137
0.83245933,0.83245933,2.879676
-1.1164049,-1.1164049,4.0138016
1.5125808,1.5125808,0.1416827
-1.5451348,-1.5451348,4.941246
1.5714331,1.5714331,3.7711537
-1.8354182,-1.8354182,5.639064
-0.37457636,-0.37457636,-0.5510083
-0.37667295,-0.37667295,3.5651846
1.3591981,1.3591981,3.720339
0.8613991,0.8613991,-1.8845308
-1.5213413,-1.5213413,3.5273275
3.4793768,3.4793768,3.1995678
0.6754641,0.6754641,4.878804
4.12938,4.12938,3.8431156
-1.2746681,-1.2746681,7.1008577
-1.1256107,-1.1256107,4.3300996
-2.0816903,-2.0816903,8.482105
1.4348948,1.4348948,1.7790473
-2.3458424,-2.3458424,6.286307
1.8191731,1.8191731,2.8627672
0.29650214,0.29650214,4.4204464
0.90034,0.90034,1.0799375
2.048942,2.048942,5.20391
0.7100826,0.7100826,5.3240848
-0.4151818,-0.4151818,1.6168332
1.0585829,1.0585829,2.4803164
0.92194796,0.92194796,0.9957276
-0.8637343,-0.8637343,2.275435
1.3438041,1.3438041,2.8727634
0.94575137,0.94575137,1.9724065
0.9876494,0.9876494,3.4741883
1.423394,1.423394,3.7551801
2.8064575,2.8064575,2.8569405
0.9967246,0.9967246,3.2108414
-0.52704126,-0.52704126,2.1289911
1.353386,1.353386,4.9773765
0.9973109,0.9973109,2.6589832
3.3135457,3.3135457,0.96193135
1.4863534,1.4863534,4.8144183
-0.48754045,-0.48754045,-1.5236845
1.5732131,1.5732131,5.665854
0.7485632,0.7485632,2.9949856
0.17285626,0.17285626,4.2045207
-0.11702101,-0.11702101,2.0277164
1.48332,1.48332,1.5086291
1.5721054,1.5721054,3.9477544
-1.3563559,-1.3563559,3.659626
0.79600894,0.79600894,1.4570081
-0.41046682,-0.41046682,6.7957706
0.78155047,0.78155047,4.2533092
-0.9900916,-0.9900916,2.2289433
2.4867718,2.4867718,0.6031579
1.2755489,1.2755489,3.1941853
0.5468322,0.5468322,3.1022985
0.10355848,0.10355848,2.201092
1.1999546,1.1999546,1.4929419
0.42985553,0.42985553,4.8393846
1.8064582,1.8064582,2.41197
3.4061632,3.4061632,1.2790666
1.4455208,1.4455208,0.36569637
1.2877632,1.2877632,2.403899
2.1824133,2.1824133,0.20958759
1.4510206,1.4510206,2.9152422
1.5802302,1.5802302,5.299606
1.0777185,1.0777185,3.716207
0.33494672,0.33494672,3.9105456
1.0792599,1.0792599,4.648565
3.06365,3.06365,3.2794888
0.7035022,0.7035022,4.845815
0.33143064,0.33143064,5.347729
2.1718228,2.1718228,2.5065289
2.845615,2.845615,2.9838572
0.693476,0.693476,1.1097118
0.5170022,0.5170022,3.463631
2.2691145,2.2691145,3.578937
0.9476023,0.9476023,-0.26456895
-4.255811,-4.255811,1.5237381
2.4124982,2.4124982,1.8629252
1.6745719,1.6745719,2.869909
1.5091876,1.5091876,1.1225147
0.73516935,0.73516935,8.359305
1.0114827,1.0114827,3.0424695
1.337865,1.337865,2.796625
3.4399245,3.4399245,4.0335374
0.66077936,0.66077936,3.5992286
0.0062684356,0.0062684356,3.960405
1.2296052,1.2296052,3.3516781
1.3099927,1.3099927,4.453602
1.780107,1.780107,5.883322
0.602295,0.602295,3.1570706
2.0948393,2.0948393,1.1440104
-2.1333838,-2.1333838,3.475474
2.3781104,2.3781104,0.48685583
1.0355964,1.0355964,0.9517688
0.004549724,0.004549724,1.1674341
3.2160344,3.2160344,0.5931618
1.7273389,1.7273389,2.703841
-0.73063445,-0.73063445,6.765761
0.49466434,0.49466434,2.6026738
1.4926789,1.4926789,4.5989037
0.43187243,0.43187243,5.03543
3.4759448,3.4759448,3.402181
2.1027873,2.1027873,2.939817
2.6851904,2.6851904,2.7573078
1.8118199,1.8118199,3.0446925
1.9690813,1.9690813,0.47909936
3.8176482,3.8176482,2.146457
1.7070205,1.7070205,0.70957226
-0.6244138,-0.6244138,6.8310633
0.707725,0.707725,0.88246065
1.8399072,1.8399072,1.585795
-0.18788116,-0.18788116,3.769838
0.2005897,0.2005897,2.274724
1.4938337,1.4938337,1.7998174
1.1172584,1.1172584,5.322079
1.9974936,1.9974936,1.5940359
1.4184844,1.4184844,1.7369753
2.040106,2.040106,3.1633117
0.24928439,0.24928439,2.6663067
-0.80103815,-0.80103815,-0.09120172
-0.21838692,-0.21838692,2.000268
1.3744367,1.3744367,0.8181875
1.1511616,1.1511616,1.97976
0.15434487,0.15434487,3.758444
-0.24155907,-0.24155907,1.7156951
-0.15041839,-0.15041839,6.2422433
1.9136021,1.9136021,2.2854507
1.4063262,1.4063262,4.2902503
-1.0703372,-1.0703372,7.712317
1.4177065,1.4177065,4.3225846
-0.32474944,-0.32474944,4.426364
1.8547524,1.8547524,1.8259625
0.54794955,0.54794955,2.4618123
-0.039474666,-0.039474666,-0.294832
1.2063336,1.2063336,0.98564035
1.7574704,1.7574704,2.5700014
2.1746624,2.1746624,5.6935987
1.9385786,1.9385786,1.6813027
0.74199444,0.74199444,3.4352856
-0.91121,-0.91121,4.394183
0.5443866,0.5443866,4.2764983
2.6240036,2.6240036,-0.7775745
0.6387806,0.6387806,1.9953527
1.4432714,1.4432714,3.0849879
1.3004826,1.3004826,3.2276268
0.9807002,0.9807002,-1.5814078
-0.00082610454,-0.00082610454,7.133317
-2.7484708,-2.7484708,4.332784
1.765347,1.765347,4.1080594
2.574953,2.574953,2.2164998
-0.38906544,-0.38906544,2.8485065
2.4459498,2.4459498,3.3249383
2.4835167,2.4835167,2.0200913
0.99934185,0.99934185,4.0205126
1.4978366,1.4978366,2.4539464
1.8308177,1.8308177,2.6376505
-0.40260473,-0.40260473,0.6397006
3.09328,3.09328,1.8735237
-1.1911288,-1.1911288,4.727548
0.85817903,0.85817903,1.9861841
1.5184407,1.5184407,2.942306
-0.5289004,-0.5289004,2.1410341
-1.272603,-1.272603,2.3329465
2.49192,2.49192,1.5265163
-1.2158673,-1.2158673,2.261693
0.9791359,0.9791359,0.3291546
2.2746134,2.2746134,2.6142097
1.5809058,1.5809058,2.7298431
1.0150001,1.0150001,5.9486976
2.6673024,2.6673024,2.0712671
2.2163837,2.2163837,5.738286
1.566208,1.566208,-1.2955872
-0.21876507,-0.21876507,1.3773129
-0.16433685,-0.16433685,2.5830345
-2.2056146,-2.2056146,7.5530844
2.2462356,2.2462356,3.892561
0.2612497,0.2612497,-0.017580649
1.9442011,1.9442011,5.0101943
-0.6751822,-0.6751822,0.1307402
0.06942714,0.06942714,6.310051
1.8036242,1.8036242,2.740581
1.2001284,1.2001284,4.2073884
1.4235661,1.4235661,1.0931016
-0.19189355,-0.19189355,1.7067447
1.809497,1.809497,2.4917417
1.5403154,1.5403154,5.3140116
-0.8672918,-0.8672918,-0.01808239
0.7591372,0.7591372,0.46014234
1.0654923,1.0654923,3.3203936
1.5852294,1.5852294,7.263385
-0.27681997,-0.27681997,3.0878968
0.5247146,0.5247146,6.829987
1.1986336,1.1986336,2.2766058
0.8482479,0.8482479,3.4802542
0.17315277,0.17315277,0.9640938
0.942222,0.942222,1.4057056
1.9959335,1.9959335,5.562844
0.41790697,0.41790697,3.1606765
0.5850991,0.5850991,3.005737
1.02858,1.02858,2.5272686
1.5027568,1.5027568,1.619814
0.88258225,0.88258225,3.0278902
-1.7083619,-1.7083619,5.1427245
-0.31940565,-0.31940565,8.127489
0.5397337,0.5397337,4.340501
1.6941124,1.6941124,0.082304
-0.014066178,-0.014066178,6.3191967
-0.29564455,-0.29564455,5.062865
0.5867558,0.5867558,1.9898331
1.3893951,1.3893951,3.3879435
1.529732,1.529732,5.5352063
2.1525593,2.1525593,0.49645588
0.54503816,0.54503816,2.6058395
-0.513602,-0.513602,2.1506367
0.8214608,0.8214608,0.20047826
1.66294,1.66294,1.6910623
-2.4682925,-2.4682925,6.999129
1.0774142,1.0774142,2.8378406
-0.58634317,-0.58634317,3.4609613
1.7717553,1.7717553,2.416849
1.8766806,1.8766806,1.3565499
2.0039992,2.0039992,1.1619401
1.8379557,1.8379557,3.9663565
0.19680038,0.19680038,1.8660096
-0.41861266,-0.41861266,1.9675086
0.8654783,0.8654783,4.756207
1.1293495,1.1293495,4.194996
0.5021486,0.5021486,1.7162596
-0.015993591,-0.015993591,2.184314
1.476241,1.476241,2.461554
1.042204,1.042204,4.206493
1.5078928,1.5078928,1.0374849
1.1608987,1.1608987,0.92002934
2.2961216,2.2961216,1.1325097
-1.3618648,-1.3618648,0.82196844
1.369687,1.369687,1.0808206
-0.73561436,-0.73561436,2.0883067
2.3968022,2.3968022,4.2196655
0.15333495,0.15333495,3.6886523
-1.6766626,-1.6766626,7.8872247
2.8257637,2.8257637,3.5812113
2.1542294,2.1542294,0.25406107
1.1479354,1.1479354,1.2325057
2.1538484,2.1538484,2.0819688
2.3307233,2.3307233,0.7822922
-0.7959972,-0.7959972,4.9519973
0.8190956,0.8190956,1.8797399
2.39815,2.39815,3.7327838
0.0713608,0.0713608,0.8132003
0.9271295,0.9271295,3.9763513
2.8738534,2.8738534,3.1919956
1.5691413,1.5691413,1.950726
-0.65329343,-0.65329343,3.7082963
0.7400995,0.7400995,3.1188712
-1.163928,-1.163928,2.351625
0.9687208,0.9687208,2.4025323
2.351506,2.351506,2.076278
0.4473843,0.4473843,-0.4379791
2.8261554,2.8261554,1.9744002
2.6568613,2.6568613,1.7648681
-0.3379181,-0.3379181,8.010158
-1.0501384,-1.0501384,3.6511688
1.1475791,1.1475791,1.931195
2.6429083,2.6429083,0.29516545
2.3481333,2.3481333,4.996568
1.8579947,1.8579947,0.8776675
1.3167632,1.3167632,6.94035
2.5399222,2.5399222,1.7733339
0.9083021,0.9083021,1.480168
1.0393267,1.0393267,1.6526786
1.2590635,1.2590635,3.1434596
2.3815987,2.3815987,5.0175433
-0.68281597,-0.68281597,0.8832498
0.9240481,0.9240481,3.2546623
2.545392,2.545392,3.3679883
1.713373,1.713373,1.7401832
1.1337641,1.1337641,0.12746993
2.5756173,2.5756173,3.4422066
0.8122931,0.8122931,2.2636738
-0.3975774,-0.3975774,1.0829244
2.1456866,2.1456866,1.7938563
1.0357051,1.0357051,3.350534
0.8661511,0.8661511,4.975487
-0.9934426,-0.9934426,1.1323352
1.6741259,1.6741259,0.8334883
1.203588,1.203588,2.453876
1.9408417,1.9408417,3.6974902
1.0561361,1.0561361,3.6453962
0.79180926,0.79180926,3.1234207
1.3499871,1.3499871,2.6858625
-0.2179598,-0.2179598,2.4204729
-0.40673533,-0.40673533,2.6605496
0.5843658,0.5843658,1.4162809
0.48166803,0.48166803,1.0375296
1.3530914,1.3530914,4.208147
1.8031927,1.8031927,3.014833
1.6352267,1.6352267,0.9434662
1.2660328,1.2660328,1.7604778
2.48651,2.48651,4.2041216
-0.06281312,-0.06281312,0.94337606
1.1673605,1.1673605,5.73937
0.24964307,0.24964307,2.1366875
1.1495253,1.1495253,2.180724
0.14544223,0.14544223,3.607723
1.9846699,1.9846699,2.6381438
1.1374264,1.1374264,2.9055517
2.8154094,2.8154094,4.508642
-0.43641323,-0.43641323,1.7979254
0.8682505,0.8682505,1.0996928
1.7914058,1.7914058,2.9096708
2.2389345,2.2389345,0.9481089
-0.21199511,-0.21199511,3.8123949
0.1028286,0.1028286,3.1102662
2.0637004,2.0637004,3.425884
1.166947,1.166947,3.6548398
3.293527,3.293527,1.5067903
-2.364736,-2.364736,6.787884
-1.8532075,-1.8532075,2.5278044
-0.31821486,-0.31821486,2.7932944
1.430122,1.430122,1.6993421
1.1888946,1.1888946,0.9017088
0.37765753,0.37765753,0.43717676
-0.8825273,-0.8825273,1.7571601
1.1671778,1.1671778,4.0398254
0.8324264,0.8324264,3.3086162
0.45482022,0.45482022,5.0988283
0.2707569,0.2707569,3.575525
0.6471646,0.6471646,2.3609796
1.594825,1.594825,3.0221288
1.068404,1.068404,2.0536633
1.6923362,1.6923362,4.0865893
1.4287294,1.4287294,0.52993923
1.3208059,1.3208059,0.39207995
-0.5373145,-0.5373145,3.1965601
1.8182954,1.8182954,2.3824868
-0.8885239,-0.8885239,3.212935
-0.06488479,-0.06488479,0.5193767
2.427473,2.427473,1.836479
-0.5256702,-0.5256702,6.955849
1.2694575,1.2694575,0.93159676
-0.7770671,-0.7770671,3.0386746
2.046739,2.046739,2.219645
3.6054332,3.6054332,2.919174
0.48900533,0.48900533,-0.63027006
1.4757222,1.4757222,1.7924472
2.4303508,2.4303508,0.68596673
1.8997302,1.8997302,2.5077455
0.49275643,0.49275643,2.2930384
1.859399,1.859399,-0.24786678
-2.1210334,-2.1210334,2.786133
0.7076722,0.7076722,2.6385212
0.9999621,0.9999621,2.4957955
1.1976064,1.1976064,4.443468
-1.007577,-1.007577,4.762263
0.413993,0.413993,1.3773365
1.4603709,1.4603709,2.8551211
2.4560823,2.4560823,2.4336028
1.2452978,1.2452978,3.8939798
1.4478987,1.4478987,1.5468514
2.0647223,2.0647223,0.95249325
-0.23736973,-0.23736973,1.2015387
0.20356122,0.20356122,1.2095083
0.5945826,0.5945826,2.8041422
1.7591165,1.7591165,1.7836486
0.5151821,0.5151821,1.597293
2.5435557,2.5435557,3.855595
1.8217866,1.8217866,3.083185
1.4417286,1.4417286,1.3974209
-1.0535517,-1.0535517,2.241307
2.6827002,2.6827002,4.081444
-1.619088,-1.619088,3.6399388
1.8508874,1.8508874,0.548913
2.2070358,2.2070358,1.4889241
-0.05372359,-0.05372359,0.77274543
0.038079098,0.038079098,2.2260602
2.313981,2.313981,2.8861687
1.5066779,1.5066779,4.263032
2.5414627,2.5414627,2.0997937
-0.24480772,-0.24480772,2.24187
0.38089365,0.38089365,1.9476146
1.3911188,1.3911188,1.3142385
-0.20629153,-0.20629153,0.27635863
1.5940877,1.5940877,1.1458801
0.5430715,0.5430715,1.4189348
2.3897176,2.3897176,3.1682603
0.9217766,0.9217766,3.6540968
0.61460215,0.61460215,0.6524129
-0.58997554,-0.58997554,1.3642824
1.1766669,1.1766669,0.6008792
3.0689461,3.0689461,2.437838
0.9437168,0.9437168,2.1373808
2.228917,2.228917,2.6803803
-0.90869766,-0.90869766,1.763561
-0.8538107,-0.8538107,5.7618794
0.12833719,0.12833719,1.4238735
2.0846472,2.0846472,0.400188
1.4902557,1.4902557,1.3331524
2.4348845,2.4348845,1.4043491
2.0272887,2.0272887,2.2379746
2.656794,2.656794,2.446826
0.24057427,0.24057427,1.9865358
1.535442,1.535442,1.4345571
-1.1237062,-1.1237062,3.2330296
0.64812666,0.64812666,4.4728217
0.72129995,0.72129995,2.858788
-0.70963717,-0.70963717,0.050276946
-1.1792322,-1.1792322,2.9239202
1.0640906,1.0640906,0.94218034
1.4051657,1.4051657,2.9194574
3.3338819,3.3338819,0.1607741
1.4372673,1.4372673,1.9271847
-0.13209672,-0.13209672,1.3107038
2.3134043,2.3134043,4.597218
-0.22136462,-0.22136462,3.223372
1.3686665,1.3686665,3.157017
3.3959882,3.3959882,1.4659128
0.060127713,0.060127713,0.7437337
0.64452,0.64452,4.5932717
1.4301075,1.4301075,0.82869035
-0.045911804,-0.045911804,1.9676877
1.1694523,1.1694523,1.2242004
1.6799189,1.6799189,2.894663
1.2991588,1.2991588,1.5905228
1.5142182,1.5142182,1.654008
0.23848684,0.23848684,4.2045636
2.0139053,2.0139053,1.4879459
2.0212529,2.0212529,2.4949749
-0.12924539,-0.12924539,1.2788999
0.8505193,0.8505193,4.30925
3.3272295,3.3272295,2.4210792
0.3252545,0.3252545,1.1224648
0.82835245,0.82835245,3.222153
0.2692654,0.2692654,-1.9217143
0.30095476,0.30095476,3.5020335
2.300096,2.300096,1.5828251
2.387932,2.387932,0.8581528
1.0528538,1.0528538,3.094226
0.67494255,0.67494255,5.8828993
2.2269814,2.2269814,5.680156
0.7459768,0.7459768,3.9744442
1.112783,1.112783,2.6340966
-0.73578024,-0.73578024,4.0924854
0.23802906,0.23802906,3.2052944
0.6657683,0.6657683,0.8157885
1.0770403,1.0770403,1.038904
2.6831896,2.6831896,2.7485218
-0.84353083,-0.84353083,3.1604118
2.427023,2.427023,5.773078
-0.9092889,-0.9092889,5.4385514
2.2262115,2.2262115,5.307723
0.41444504,0.41444504,0.30638134
1.4791709,1.4791709,3.1985238
1.6253488,1.6253488,2.5113177
1.4192001,1.4192001,0.4920808
1.4054129,1.4054129,1.9429952
1.0599388,1.0599388,4.1370163
0.37052515,0.37052515,2.0099964
0.7764176,0.7764176,2.9674518
1.4432676,1.4432676,1.8300765
0.42117044,0.42117044,3.838383
0.22086252,0.22086252,2.0313122
1.9620447,1.9620447,1.1704853
0.59054226,0.59054226,0.72508293
1.5777698,1.5777698,2.8108335
-1.0416745,-1.0416745,4.197793
-1.0364108,-1.0364108,5.65204
1.5019313,1.5019313,1.1539474
-2.911787,-2.911787,6.0479126
0.1921616,0.1921616,-0.7176531
3.2001307,3.2001307,-0.13555926
-0.50690514,-0.50690514,6.3516245
-1.2467889,-1.2467889,8.4662075
0.6877405,0.6877405,2.445522
-0.3403319,-0.3403319,5.68597
-1.409269,-1.409269,1.4722503
2.2223961,2.2223961,2.2648387
0.3081656,0.3081656,0.30785528
-0.51836216,-0.51836216,2.6282172
0.96292233,0.96292233,1.5641057
1.9121184,1.9121184,2.2360466
0.39044777,0.39044777,4.540874
0.18395492,0.18395492,6.3429775
-1.8204123,-1.8204123,0.76572305
1.1263864,1.1263864,1.6276227
-0.3735839,-0.3735839,7.656992
-0.072949514,-0.072949514,1.1435487
1.0468277,1.0468277,3.6617224
1.7530305,1.7530305,2.6641028
0.31551212,0.31551212,1.4277583
-1.9581065,-1.9581065,1.4044675
2.3477094,2.3477094,1.5158666
1.9542322,1.9542322,0.3313709
-0.3864072,-0.3864072,1.7592444
0.79579085,0.79579085,3.1300297
-1.1446134,-1.1446134,0.96663433
-2.5071998,-2.5071998,6.934145
1.495921,1.495921,2.1970487
-1.291744,-1.291744,6.957223
-0.60602856,-0.60602856,2.3251505
2.2557013,2.2557013,1.6772628
-1.031716,-1.031716,5.0463676
-0.29182896,-0.29182896,1.4596995
0.98184246,0.98184246,4.1001873
0.96976924,0.96976924,1.2184529
1.1464162,1.1464162,4.8756332
1.0606984,1.0606984,2.427251
1.8082119,1.8082119,1.9323742
2.239721,2.239721,1.7287102
-2.562126,-2.562126,8.217511
2.0551257,2.0551257,4.4730673
-1.5258569,-1.5258569,5.7085266
1.5449339,1.5449339,2.655002
1.7048107,1.7048107,2.0288153
2.2280867,2.2280867,0.70053756
0.28151026,0.28151026,2.434777
1.2247828,1.2247828,1.1689589
1.1907147,1.1907147,1.1329228
0.43580928,0.43580928,-0.8406177
1.4349327,1.4349327,3.691588
-0.69362676,-0.69362676,2.5760775
2.4128094,2.4128094,0.9489493
-2.6655345,-2.6655345,4.277743
0.8435992,0.8435992,2.3814337
1.2458419,1.2458419,1.3431761
-0.7784517,-0.7784517,3.0374746
1.0067723,1.0067723,2.0159252
-0.33176044,-0.33176044,1.3408195
0.5490218,0.5490218,1.5483692
-0.05525263,-0.05525263,2.93195
1.3142713,1.3142713,1.3925419
-1.8692125,-1.8692125,3.112939
1.3092668,1.3092668,4.8980055
-0.86070406,-0.86070406,5.0996466
3.0609806,3.0609806,2.9770315
2.2443547,2.2443547,-1.0395771
-0.18372582,-0.18372582,1.8446633
0.383726,0.383726,2.8163192
1.9817593,1.9817593,1.3331299
0.9074135,0.9074135,2.214631
0.2688077,0.2688077,2.7536995
-0.8260634,-0.8260634,3.7878132
-0.11608054,-0.11608054,0.29304913
-0.56686527,-0.56686527,-0.38268283
2.4404552,2.4404552,2.231729
-0.44565323,-0.44565323,2.34958
0.55927277,0.55927277,2.254987
-1.6777347,-1.6777347,5.800404
2.3336253,2.3336253,1.896754
1.4798118,1.4798118,2.284175
1.3685907,1.3685907,1.1409025
-0.24977182,-0.24977182,0.67562723
1.0225173,1.0225173,0.49845016
-1.3410361,-1.3410361,2.7951193
-0.4404268,-0.4404268,0.16250564
1.6056733,1.6056733,1.709681
2.6597064,2.6597064,1.7290851
0.72458,0.72458,4.03453
0.9156027,0.9156027,2.8959012
-0.83125174,-0.83125174,1.8463349
1.7687553,1.7687553,1.2653393
0.8946665,0.8946665,3.1466756
1.4354752,1.4354752,2.496199
1.8082147,1.8082147,0.78512037
1.6197002,1.6197002,2.5786638
0.9336651,0.9336651,1.077762
1.2868906,1.2868906,3.0798683
0.35619858,0.35619858,2.7453892
1.7625456,1.7625456,2.2214134
1.6294932,1.6294932,0.067463875
1.3405772,1.3405772,5.17911
0.44743946,0.44743946,3.1885176
-0.9494942,-0.9494942,-0.09976143
1.0736833,1.0736833,1.2152404
1.1817918,1.1817918,1.3120054
-0.1332754,-0.1332754,0.92952496
0.6600289,0.6600289,0.6078315
2.8887718,2.8887718,1.458386
1.8981893,1.8981893,4.2316008
2.4633448,2.4633448,2.3044355
-0.36126864,-0.36126864,9.578698
-0.81927735,-0.81927735,-0.1560799
-0.9679815,-0.9679815,9.06823
1.0924045,1.0924045,1.6540718
-2.4121506,-2.4121506,0.17005968
-0.7847286,-0.7847286,6.7712317
1.2516513,1.2516513,0.6321752
1.1691753,1.1691753,2.1729949
3.1666634,3.1666634,4.5072117
1.5839924,1.5839924,2.330709
0.90317416,0.90317416,1.5338547
0.37725037,0.37725037,-0.51311105
1.5166681,1.5166681,1.9472399
1.4681998,1.4681998,3.2479758
0.31734964,0.31734964,3.913494
0.9377726,0.9377726,3.561025
1.0790671,1.0790671,2.136342
0.37063694,0.37063694,4.1539183
1.0390128,1.0390128,1.7232382
0.95811063,0.95811063,3.0757368
2.728288,2.728288,2.7898817
0.55598605,0.55598605,2.4140675
0.09504455,0.09504455,3.6869767
-0.09523112,-0.09523112,1.0927566
2.3648243,2.3648243,1.1376083
0.5006313,0.5006313,2.9910054
-0.13520353,-0.13520353,3.496995
0.5510608,0.5510608,1.4784936
0.6120818,0.6120818,1.5088919
1.3106478,1.3106478,0.44892102
1.6297839,1.6297839,2.0008712
1.4478545,1.4478545,0.6480645
-0.8512062,-0.8512062,1.6336156
0.67220604,0.67220604,1.5256443
-0.67479134,-0.67479134,0.56002575
1.7344154,1.7344154,1.5017686
0.80439985,0.80439985,4.553074
0.92268085,0.92268085,1.1354135
-1.1573919,-1.1573919,5.2448554
-1.7507511,-1.7507511,7.2854705
1.9321162,1.9321162,2.8491447
1.8905365,1.8905365,2.849354
0.051990554,0.051990554,2.5824153
0.3003726,0.3003726,1.1724802
1.4567671,1.4567671,2.313124
0.6202554,0.6202554,1.9045053
1.6529143,1.6529143,0.36029196
1.5600235,1.5600235,4.4237924
-1.1760103,-1.1760103,4.9222164
-3.1316605,-3.1316605,0.42006457
0.2845269,0.2845269,2.1831753
1.8136829,1.8136829,2.1412988
0.43457592,0.43457592,1.2065796
0.85294497,0.85294497,2.399972
0.49872607,0.49872607,2.4494476
0.8237193,0.8237193,1.2518164
-0.51165205,-0.51165205,7.044972
0.55427074,0.55427074,0.7971628
0.52642137,0.52642137,-0.10590901
1.0745955,1.0745955,3.8598166
2.0453813,2.0453813,1.0318413
-0.73367584,-0.73367584,6.687968
1.5013521,1.5013521,1.5423528
0.35184586,0.35184586,0.30356038
0.70186406,0.70186406,1.2066655
-0.8452854,-0.8452854,2.671854
-2.6216593,-2.6216593,1.5599791
-0.75945157,-0.75945157,5.1691546
-0.08121936,-0.08121936,1.5822622
1.4802561,1.4802561,2.069497
1.4062592,1.4062592,3.014008
-0.025095992,-0.025095992,1.4563167
1.7240505,1.7240505,1.5586474
0.9270378,0.9270378,2.0461059
0.7725961,0.7725961,3.2504632
1.4978429,1.4978429,3.7532587
1.3889022,1.3889022,3.7402046
2.16095,2.16095,2.361732
-1.0313008,-1.0313008,0.51053256
1.977354,1.977354,2.4203045
0.20122465,0.20122465,1.6954482
1.2897801,1.2897801,4.6470213
0.5401569,0.5401569,1.784249
1.6615022,1.6615022,2.2254143
2.1879492,2.1879492,4.787444
-1.2013074,-1.2013074,2.7796144
-0.2812622,-0.2812622,0.7220738
1.3917037,1.3917037,4.274174
1.5847393,1.5847393,1.6598877
-0.225815,-0.225815,1.5405477
0.4081662,0.4081662,3.1648445
-0.7865219,-0.7865219,3.442853
-0.71409,-0.71409,2.4973972
2.3759508,2.3759508,6.2861695
1.9721963,1.9721963,2.6228976
0.6085279,0.6085279,0.08552294
0.49514335,0.49514335,3.3214703
2.5056798,2.5056798,2.4571962
2.4763477,2.4763477,3.4315624
-0.111710586,-0.111710586,2.6257331
0.7483015,0.7483015,2.300169
0.33107707,0.33107707,5.884139
1.3592732,1.3592732,3.2457674
0.08361047,0.08361047,0.088869005
0.8756997,0.8756997,3.0633247
1.4521084,1.4521084,2.1022055
1.1384486,1.1384486,2.0103643
-0.1495826,-0.1495826,6.181709
-1.5690935,-1.5690935,2.5928826
0.059047557,0.059047557,4.431205
-0.16441782,-0.16441782,3.5728965
1.5484756,1.5484756,4.6279583
2.1635964,2.1635964,1.2186553
1.8494819,1.8494819,1.684909
2.527876,2.527876,1.1279885
2.4530747,2.4530747,2.2042725
1.8767749,1.8767749,2.1298854
1.7878795,1.7878795,1.6634331
1.0791591,1.0791591,0.33904877
